TimeUS,Alt,Airspeed,GroundSpeed,Roll,Pitch,ThrOut,Volt,Curr,SolarW,TurbineW,MastMM,Temp
5350000000,572.037,10.270,12.243,5.162,2.751,0.000,12.402,-1.543,26.898,0.000,0.000,11.186
5350500000,571.348,11.035,12.155,2.930,2.573,0.000,12.435,-1.766,29.720,0.000,0.000,11.339
5351000000,570.967,10.582,12.417,-4.511,1.518,0.005,12.387,-1.820,30.082,0.000,0.000,11.306
5351500000,571.178,10.999,12.127,-5.048,0.969,0.003,12.382,-1.851,32.047,0.000,0.000,11.540
5352000000,570.596,10.625,12.815,5.049,-0.104,0.020,12.414,-1.635,28.348,0.000,0.000,11.180
5352500000,570.464,10.774,13.350,-6.859,0.376,0.000,12.401,-1.966,31.780,0.000,0.000,11.105
5353000000,569.974,10.913,12.329,-3.423,4.442,0.000,12.395,-1.818,30.356,0.000,0.000,11.657
5353500000,569.805,10.582,12.832,8.089,3.047,0.000,12.386,-1.701,28.097,0.000,0.000,11.333
5354000000,569.627,10.708,12.388,10.322,2.155,0.001,12.388,-1.953,31.784,0.000,0.000,11.828
5354500000,568.719,10.734,13.124,8.814,2.481,0.004,12.395,-1.731,28.746,0.000,0.000,11.675
5355000000,567.982,10.212,13.321,2.876,1.034,0.006,12.386,-1.821,30.736,0.000,0.000,11.397
5355500000,569.035,10.586,13.077,-2.955,1.649,0.006,12.436,-1.675,29.442,0.000,0.000,11.237
5356000000,568.409,10.527,12.468,8.991,0.562,0.000,12.385,-1.810,30.569,0.000,0.000,11.468
5356500000,567.592,10.469,12.496,10.506,2.612,0.001,12.396,-1.713,30.451,0.000,0.000,11.190
5357000000,567.700,10.332,13.590,-5.217,2.604,0.001,12.429,-1.758,28.919,0.000,0.000,11.169
5357500000,567.724,10.507,13.341,4.147,3.374,0.012,12.403,-1.568,27.789,0.000,0.000,11.994
5358000000,566.657,10.420,12.564,2.496,2.227,0.002,12.391,-1.839,29.947,0.000,0.000,11.604
5358500000,566.685,10.325,12.387,-7.165,2.619,0.010,12.410,-1.844,30.664,0.000,0.000,11.560
5359000000,566.345,10.268,12.164,0.168,2.372,0.000,12.444,-1.737,30.435,0.000,0.000,10.914
5359500000,566.288,10.904,12.533,-0.691,1.849,0.000,12.388,-1.784,29.551,0.000,0.000,11.366
5360000000,566.273,10.322,12.236,0.309,0.020,0.008,12.407,-1.806,30.370,0.000,0.000,11.567
5360500000,565.814,10.390,12.092,-6.781,1.401,0.001,12.422,-1.561,27.656,0.000,0.000,11.333
5361000000,564.960,10.399,13.077,-2.590,1.440,0.002,12.383,-1.767,29.020,0.000,0.000,11.134
5361500000,564.819,10.167,11.759,0.312,3.200,0.012,12.416,-1.690,29.033,0.000,0.000,11.095
5362000000,564.685,10.420,12.178,-8.262,1.194,0.000,12.382,-1.752,29.708,0.000,0.000,10.944
5362500000,564.607,10.839,12.204,-0.992,3.427,0.000,12.389,-1.793,30.192,0.000,0.000,11.066
5363000000,563.664,10.456,12.983,8.457,2.711,0.021,12.424,-1.780,29.751,0.000,0.000,10.764
5363500000,563.332,10.524,13.165,-3.940,4.242,0.000,12.419,-1.657,28.112,0.000,0.000,11.805
5364000000,562.724,10.261,12.641,-3.697,0.289,0.017,12.412,-1.469,27.528,0.000,0.000,11.367
5364500000,562.863,10.131,12.140,-1.756,2.532,0.000,12.400,-1.877,30.359,0.000,0.000,11.800
5365000000,562.019,10.268,13.053,0.489,2.298,0.000,12.410,-1.691,28.891,0.000,0.000,11.002
5365500000,561.073,10.432,13.434,11.721,2.587,0.000,12.418,-1.709,28.532,0.000,0.000,11.676
5366000000,561.800,10.192,11.819,3.417,3.556,0.000,12.388,-2.008,32.200,0.000,0.000,11.051
5366500000,560.755,10.417,12.202,5.890,0.293,0.001,12.402,-1.688,29.031,0.000,0.000,11.032
5367000000,560.437,10.435,12.280,-5.020,1.844,0.007,12.368,-1.847,30.239,0.000,0.000,11.403
5367500000,560.992,10.233,12.240,3.205,0.617,0.000,12.423,-1.754,29.278,0.000,0.000,11.340
5368000000,560.955,10.087,12.375,8.320,0.271,0.005,12.430,-1.908,30.087,0.000,0.000,11.387
5368500000,559.963,9.860,13.546,7.929,0.899,0.014,12.379,-1.625,29.521,0.000,0.000,11.632
5369000000,559.470,10.665,11.770,0.981,0.277,0.000,12.392,-1.548,26.610,0.000,0.000,11.353
5369500000,559.513,10.704,12.789,5.334,0.522,0.025,12.417,-1.637,30.224,0.000,0.000,10.782
5370000000,558.283,10.394,12.877,2.239,1.552,0.011,12.383,-1.664,29.170,0.000,0.000,11.165
5370500000,557.680,10.591,12.870,5.337,2.125,0.006,12.437,-1.726,29.015,0.000,0.000,11.698
5371000000,557.821,10.705,13.038,-7.017,2.640,0.001,12.391,-1.744,29.273,0.000,0.000,11.152
5371500000,557.641,10.444,12.686,-1.522,-0.000,0.010,12.409,-1.816,30.297,0.000,0.000,11.148
5372000000,557.422,10.600,12.926,-5.143,3.327,0.000,12.381,-1.674,28.708,0.000,0.000,10.902
5372500000,556.033,10.846,13.218,2.209,0.665,0.000,12.439,-1.708,29.514,0.000,0.000,11.463
5373000000,556.541,10.368,12.729,-6.910,1.140,0.019,12.388,-1.843,30.345,0.000,0.000,11.660
5373500000,555.464,10.466,12.687,3.699,1.357,0.000,12.402,-1.693,29.063,0.000,0.000,11.516
5374000000,554.848,10.724,12.816,3.677,-0.985,0.000,12.443,-1.767,29.812,0.000,0.000,11.292
5374500000,555.931,10.832,12.745,-2.248,1.421,0.005,12.386,-1.712,29.333,0.000,0.000,11.976
5375000000,554.543,10.826,12.930,6.354,2.445,0.000,12.371,-1.661,28.563,0.000,0.000,11.047
5375500000,554.813,10.929,12.194,-3.355,4.096,0.025,12.405,-1.837,29.704,0.000,0.000,11.439
5376000000,553.499,10.236,11.915,-5.801,3.970,0.008,12.423,-1.590,28.493,0.000,0.000,11.466
5376500000,553.386,10.589,11.667,5.906,3.395,0.000,12.380,-1.712,29.570,0.000,0.000,11.736
5377000000,552.969,10.845,12.599,5.298,5.072,0.000,12.382,-1.493,26.873,0.000,0.000,11.551
5377500000,553.201,10.372,12.720,-6.794,3.045,0.012,12.404,-1.817,30.269,0.000,0.000,11.234
5378000000,552.196,10.430,12.653,2.610,1.876,0.000,12.387,-1.755,29.010,0.000,0.000,11.150
5378500000,551.940,10.648,13.076,-0.639,2.003,0.007,12.377,-1.600,28.402,0.000,0.000,11.382
5379000000,551.388,10.471,13.390,-12.161,2.819,0.008,12.360,-1.784,31.212,0.000,0.000,10.792
5379500000,551.407,10.306,12.624,6.657,0.200,0.003,12.393,-1.827,29.773,0.000,0.000,11.602
5380000000,550.671,10.325,12.549,0.361,1.787,0.000,12.407,-1.517,27.744,0.000,0.000,11.060
5380500000,550.326,10.251,13.531,-0.796,2.566,0.003,12.393,-1.897,31.627,0.000,0.000,11.432
5381000000,549.087,10.964,12.582,-9.517,1.266,0.000,12.402,-1.888,30.336,0.000,0.000,11.133
5381500000,549.360,10.674,12.842,-3.208,1.514,0.000,12.437,-1.709,29.630,0.000,0.000,11.030
5382000000,548.646,10.339,12.873,6.121,4.641,0.000,12.396,-1.641,28.887,0.000,0.000,11.328
5382500000,548.699,10.545,13.189,5.784,1.488,0.010,12.394,-1.761,29.974,0.000,0.000,11.251
5383000000,547.601,10.374,13.468,-2.445,2.981,0.001,12.424,-1.806,30.447,0.000,0.000,11.531
5383500000,547.935,10.227,13.570,-2.756,1.889,0.005,12.389,-1.971,31.648,0.000,0.000,11.388
5384000000,546.870,10.164,12.104,3.577,-0.449,0.003,12.417,-1.878,31.181,0.000,0.000,11.144
5384500000,546.797,10.388,13.919,0.966,1.783,0.000,12.401,-1.731,28.750,0.000,0.000,11.651
5385000000,545.245,10.644,12.843,-1.027,2.512,0.000,12.363,-1.900,31.894,0.000,0.000,11.392
5385500000,546.222,10.444,11.984,-1.373,1.979,0.000,12.411,-1.858,30.838,0.000,0.000,11.853
5386000000,545.454,10.379,13.241,7.201,4.831,0.000,12.433,-1.829,31.287,0.000,0.000,11.321
5386500000,545.246,10.380,13.967,0.487,0.682,0.008,12.375,-1.614,27.882,0.000,0.000,11.420
5387000000,544.482,10.273,12.910,-1.375,0.375,0.002,12.404,-1.748,29.430,0.000,0.000,11.335
5387500000,544.706,10.272,11.434,-4.578,-0.157,0.000,12.394,-1.594,27.452,0.000,0.000,11.736
5388000000,543.969,10.352,12.052,2.957,-1.258,0.000,12.414,-1.510,27.147,0.000,0.000,11.749
5388500000,543.003,10.317,12.960,-11.789,3.640,0.010,12.393,-1.664,29.761,0.000,0.000,11.170
5389000000,542.418,10.556,13.724,6.518,1.468,0.000,12.387,-1.635,28.141,0.000,0.000,11.310
5389500000,542.610,10.668,13.067,0.036,2.659,0.001,12.374,-1.783,30.287,0.000,0.000,11.379
5390000000,542.174,10.378,12.792,-7.248,2.226,0.008,12.394,-1.647,28.813,0.000,0.000,11.457
5390500000,541.326,10.185,12.777,7.097,0.585,0.000,12.394,-1.699,29.525,0.000,0.000,11.217
5391000000,540.746,10.386,12.493,-12.966,3.351,0.019,12.406,-1.543,28.749,0.000,0.000,11.614
5391500000,540.166,10.064,13.079,-1.290,3.746,0.011,12.406,-1.672,28.633,0.000,0.000,11.788
5392000000,540.136,10.318,12.714,8.488,1.410,0.000,12.422,-1.649,29.717,0.000,0.000,12.285
5392500000,540.209,10.217,11.990,10.315,4.188,0.000,12.467,-1.599,27.973,0.000,0.000,11.327
5393000000,539.223,9.964,12.754,5.272,1.491,0.006,12.413,-1.862,30.630,0.000,0.000,11.505
5393500000,538.492,10.661,12.974,-2.277,1.488,0.002,12.421,-1.954,30.585,0.000,0.000,11.391
5394000000,537.408,11.052,12.836,4.796,0.898,0.007,12.415,-1.631,28.270,0.000,0.000,11.970
5394500000,537.318,9.679,12.900,-0.977,2.563,0.000,12.388,-1.654,28.546,0.000,0.000,11.232
5395000000,536.908,10.309,12.601,7.517,1.730,0.001,12.390,-1.859,31.080,0.000,0.000,11.793
5395500000,536.769,10.995,13.144,3.611,-0.110,0.000,12.373,-1.646,28.569,0.000,0.000,11.691
5396000000,535.819,10.970,12.877,-1.528,3.886,0.000,12.405,-1.787,30.357,0.000,0.000,11.746
5396500000,535.547,10.699,12.672,-1.595,4.754,0.003,12.426,-1.516,27.975,0.000,0.000,11.874
5397000000,534.922,10.856,12.540,-2.598,2.531,0.000,12.363,-1.878,31.219,0.000,0.000,11.416
5397500000,533.974,10.351,11.977,-3.925,-0.307,0.006,12.389,-1.667,27.189,0.000,0.000,11.682
5398000000,533.745,10.636,12.978,1.945,0.649,0.014,12.456,-1.730,30.151,0.000,0.000,11.700
5398500000,533.792,10.654,11.705,-5.629,3.426,0.000,12.383,-1.869,30.005,0.000,0.000,11.215
5399000000,533.250,10.726,13.098,-3.413,3.852,0.022,12.365,-1.868,30.891,0.000,0.000,11.523
5399500000,533.033,10.486,12.842,1.718,1.617,0.000,12.430,-1.707,29.174,0.000,0.000,11.211
5400000000,532.814,10.877,12.214,4.727,1.888,0.008,12.410,-1.737,30.626,0.000,0.000,11.773
5400500000,532.302,11.013,13.972,5.421,2.590,0.000,12.400,-1.865,30.070,0.000,0.000,11.770
5401000000,530.749,10.343,12.805,-0.787,1.352,0.000,12.362,-1.611,28.314,0.000,0.000,11.436
5401500000,530.590,10.381,11.916,5.660,3.420,0.000,12.424,-1.854,30.453,0.000,0.000,11.659
5402000000,530.494,10.620,13.005,-0.939,2.298,0.000,12.394,-1.808,30.087,0.000,0.000,11.444
5402500000,529.244,10.613,13.861,1.401,4.179,0.009,12.391,-1.743,28.649,0.000,0.000,12.144
5403000000,529.259,10.405,11.813,-1.429,1.874,0.022,12.399,-1.780,29.995,0.000,0.000,11.721
5403500000,528.433,10.568,13.080,-8.844,1.310,0.000,12.384,-1.752,29.075,0.000,0.000,11.626
5404000000,528.855,10.862,12.874,4.448,0.466,0.004,12.391,-1.737,29.278,0.000,0.000,11.309
5404500000,528.000,10.772,13.159,-9.027,2.095,0.000,12.415,-1.502,27.851,0.000,0.000,11.667
5405000000,527.597,10.314,13.329,4.387,0.852,0.010,12.419,-1.684,29.476,0.000,0.000,11.938
5405500000,526.909,10.781,12.621,-2.007,2.304,0.000,12.388,-1.759,30.420,0.000,0.000,12.181
5406000000,526.281,10.752,14.154,-0.700,2.340,0.000,12.392,-1.621,28.144,0.000,0.000,11.519
5406500000,525.733,10.672,13.176,5.710,2.402,0.000,12.393,-1.613,27.902,0.000,0.000,11.448
5407000000,525.070,10.555,13.204,-5.243,4.576,0.006,12.398,-1.582,28.670,0.000,0.000,11.704
5407500000,525.262,10.200,12.562,0.630,1.873,0.001,12.415,-1.805,30.143,0.000,0.000,11.737
5408000000,524.979,10.413,13.790,9.449,2.915,0.007,12.387,-1.956,30.914,0.000,0.000,11.443
5408500000,524.373,10.151,11.831,5.562,3.724,0.007,12.435,-1.928,31.735,0.000,0.000,12.357
5409000000,523.237,10.464,12.825,-4.586,0.638,0.000,12.400,-1.744,29.324,0.000,0.000,11.603
5409500000,523.673,10.557,13.045,1.947,4.250,0.023,12.407,-1.553,28.443,0.000,0.000,11.601
5410000000,521.887,10.439,11.956,-2.181,2.719,0.000,12.398,-1.834,30.592,0.000,0.000,11.904
5410500000,522.354,10.510,13.349,5.831,1.311,0.000,12.407,-1.731,28.638,0.000,0.000,10.836
5411000000,521.038,10.395,12.694,-3.890,1.410,0.000,12.430,-1.763,29.865,0.000,0.000,12.138
5411500000,521.210,10.445,13.093,7.446,0.515,0.003,12.386,-1.865,30.361,0.000,0.000,12.123
5412000000,521.293,10.586,12.696,-1.441,2.850,0.000,12.423,-1.693,28.823,0.000,0.000,11.382
5412500000,520.278,10.525,12.217,3.352,1.493,0.000,12.406,-1.596,28.775,0.000,0.000,11.508
5413000000,520.358,10.529,12.143,1.544,3.678,0.000,12.378,-1.653,28.780,0.000,0.000,11.059
5413500000,519.601,10.798,12.735,9.562,2.467,0.009,12.380,-1.740,29.223,0.000,0.000,11.556
5414000000,518.423,10.327,12.504,-1.339,2.752,0.005,12.395,-1.746,29.200,0.000,0.000,11.292
5414500000,518.589,10.735,12.853,13.005,2.210,0.012,12.419,-1.725,29.037,0.000,0.000,12.012
5415000000,518.225,10.509,12.930,-2.004,3.332,0.004,12.393,-1.843,31.019,0.000,0.000,11.436
5415500000,517.507,10.134,13.363,-13.611,2.352,0.000,12.390,-1.654,28.383,0.000,0.000,11.307
5416000000,516.723,10.543,12.255,-0.514,1.139,0.000,12.407,-1.689,28.894,0.000,0.000,11.671
5416500000,516.826,10.332,13.163,6.519,4.523,0.001,12.375,-1.875,30.426,0.000,0.000,12.005
5417000000,516.493,10.410,12.169,5.509,2.387,0.007,12.400,-1.754,28.302,0.000,0.000,11.686
5417500000,515.528,10.505,12.641,2.583,0.804,0.000,12.374,-1.690,29.900,0.000,0.000,11.690
5418000000,515.025,10.438,12.859,-2.942,0.707,0.000,12.397,-1.606,28.490,0.000,0.000,11.578
5418500000,514.852,10.527,12.578,-1.764,0.406,0.000,12.357,-1.724,28.104,0.000,0.000,11.596
5419000000,514.163,10.779,12.512,0.888,1.219,0.019,12.418,-1.827,30.540,0.000,0.000,11.702
5419500000,513.581,10.542,12.497,8.493,1.097,0.000,12.406,-1.721,29.341,0.000,0.000,11.838
5420000000,513.188,10.786,12.843,2.710,3.012,0.000,12.405,-1.858,31.208,0.000,0.000,11.740
5420500000,512.976,10.554,13.079,1.650,1.471,0.000,12.373,-1.532,27.084,0.000,0.000,11.627
5421000000,512.000,10.905,12.511,2.284,-0.610,0.000,12.410,-1.625,26.570,0.000,0.000,11.746
5421500000,512.021,11.031,12.356,-6.740,3.615,0.020,12.413,-1.671,28.723,0.000,0.000,11.693
5422000000,511.686,10.868,12.771,14.816,1.326,0.011,12.388,-1.767,29.521,0.000,0.000,11.195
5422500000,511.427,10.625,13.204,-6.109,2.485,0.004,12.386,-1.670,29.191,0.000,0.000,11.885
5423000000,510.488,10.775,12.613,7.780,2.189,0.000,12.400,-1.710,30.756,0.000,0.000,11.491
5423500000,510.054,10.581,12.947,-5.410,3.567,0.000,12.413,-1.836,30.589,0.000,0.000,11.224
5424000000,510.243,10.290,11.961,0.665,4.283,0.000,12.413,-1.783,30.256,0.000,0.000,11.395
5424500000,509.038,10.888,13.963,4.961,0.740,0.000,12.387,-1.699,30.141,0.000,0.000,12.220
5425000000,508.758,10.668,13.356,1.413,2.779,0.003,12.450,-1.962,30.602,0.000,0.000,12.142
5425500000,508.414,10.902,12.333,3.524,4.006,0.006,12.412,-1.791,30.123,0.000,0.000,12.443
5426000000,507.488,10.523,13.024,1.646,1.840,0.000,12.405,-1.707,29.655,0.000,0.000,11.880
5426500000,506.503,10.482,13.068,-8.756,1.831,0.015,12.403,-1.858,30.957,0.000,0.000,11.747
5427000000,506.396,10.364,13.181,2.824,0.918,0.004,12.433,-1.707,29.047,0.000,0.000,12.084
5427500000,506.909,10.200,13.642,-4.764,-1.695,0.000,12.410,-1.606,27.750,0.000,0.000,11.322
5428000000,505.902,10.487,13.376,4.551,1.350,0.000,12.412,-1.714,28.732,0.000,0.000,11.612
5428500000,505.598,10.658,12.407,-1.434,2.593,0.008,12.387,-1.819,30.121,0.000,0.000,11.774
5429000000,505.547,10.793,12.680,4.307,-0.145,0.000,12.407,-1.850,29.942,0.000,0.000,12.036
5429500000,505.092,10.588,12.461,-0.784,-0.695,0.000,12.412,-1.808,30.426,0.000,0.000,11.658
5430000000,504.290,10.572,13.452,-4.514,3.113,0.000,12.372,-1.705,28.609,0.000,0.000,12.365
5430500000,503.882,10.496,12.086,-12.180,0.936,0.000,12.390,-1.800,29.868,0.000,0.000,10.972
5431000000,504.018,10.301,12.946,4.966,3.951,0.002,12.397,-1.779,30.606,0.000,0.000,11.551
5431500000,503.314,10.481,12.764,-5.702,3.303,0.000,12.377,-1.998,32.276,0.000,0.000,11.799
5432000000,503.269,10.551,13.219,9.637,0.894,0.018,12.402,-1.697,29.610,0.000,0.000,12.221
5432500000,502.227,10.342,12.393,-7.034,0.307,0.000,12.424,-1.706,29.354,0.000,0.000,11.214
5433000000,501.685,10.308,12.783,-3.244,1.984,0.004,12.392,-1.703,28.538,0.000,0.000,11.775
5433500000,501.319,10.300,12.887,-6.090,1.085,0.019,12.416,-1.822,29.352,0.000,0.000,11.944
5434000000,501.248,10.060,12.560,-1.076,3.209,0.000,12.418,-1.792,30.042,0.000,0.000,11.439
5434500000,501.015,10.390,12.909,2.538,0.491,0.000,12.413,-1.764,30.741,0.000,0.000,11.533
5435000000,500.459,10.396,11.902,7.932,3.709,0.005,12.382,-1.720,29.734,0.000,0.000,11.315
5435500000,499.855,10.708,13.073,-4.979,0.819,0.000,12.409,-1.847,30.556,0.000,0.000,11.382
5436000000,499.553,10.479,12.870,4.846,2.977,0.000,12.382,-1.772,29.630,0.000,0.000,11.749
5436500000,499.694,10.725,11.840,-3.964,0.015,0.018,12.418,-1.918,30.030,0.000,0.000,11.924
5437000000,498.785,10.830,12.056,-1.768,0.315,0.000,12.387,-1.715,28.227,0.000,0.000,12.063
5437500000,498.401,10.102,12.478,2.579,0.396,0.006,12.412,-1.701,29.738,0.000,0.000,12.389
5438000000,497.485,10.240,12.783,1.264,1.491,0.017,12.380,-1.618,27.099,0.000,0.000,11.989
5438500000,497.185,10.327,12.726,1.476,2.164,0.007,12.401,-1.596,27.205,0.000,0.000,12.219
5439000000,497.884,10.171,12.380,1.514,0.099,0.005,12.432,-1.621,29.078,0.000,0.000,11.369
5439500000,496.971,10.139,12.698,-6.690,1.682,0.010,12.407,-1.785,29.683,0.000,0.000,11.979
5440000000,496.017,10.493,13.028,-6.884,1.197,0.001,12.406,-1.819,30.191,0.000,0.000,11.948
5440500000,495.895,10.723,13.035,-4.048,2.988,0.005,12.395,-1.749,29.412,0.000,0.000,12.277
5441000000,495.707,10.451,13.530,0.148,1.447,0.012,12.380,-1.782,28.953,0.000,0.000,11.443
5441500000,495.299,10.509,13.554,-4.773,5.639,0.000,12.394,-1.717,28.336,0.000,0.000,11.685
5442000000,494.860,10.755,13.197,4.039,2.967,0.000,12.436,-1.669,29.600,0.000,0.000,12.270
5442500000,494.367,10.568,12.785,3.909,1.648,0.000,12.394,-1.810,30.452,0.000,0.000,12.428
5443000000,493.931,10.868,12.242,-0.896,0.753,0.000,12.390,-1.710,29.504,0.000,0.000,11.602
5443500000,493.302,10.657,12.845,-2.204,1.508,0.000,12.417,-1.532,28.785,0.000,0.000,10.940
5444000000,493.502,10.728,13.272,-9.388,3.102,0.007,12.391,-1.936,30.718,0.000,0.000,12.117
5444500000,493.117,10.428,12.708,-1.275,2.849,0.007,12.396,-1.763,28.286,0.000,0.000,11.945
5445000000,492.966,10.443,12.420,-10.711,3.748,0.000,12.406,-1.718,29.429,0.000,0.000,11.361
5445500000,492.429,10.866,12.086,-6.205,2.435,0.000,12.368,-1.896,31.462,0.000,0.000,11.860
5446000000,491.684,10.618,12.167,-12.932,3.966,0.000,12.427,-1.718,28.715,0.000,0.000,11.699
5446500000,492.057,10.977,12.883,1.289,3.538,0.005,12.406,-1.589,28.495,0.000,0.000,11.570
5447000000,491.262,10.523,12.396,0.938,2.783,0.000,12.377,-1.712,29.028,0.000,0.000,11.920
5447500000,490.926,10.728,12.799,-2.601,3.318,0.013,12.412,-1.785,29.764,0.000,0.000,11.909
5448000000,490.320,10.807,13.028,12.028,3.226,0.000,12.411,-1.759,29.313,0.000,0.000,11.622
5448500000,490.379,11.036,12.658,13.677,-0.121,0.004,12.423,-1.858,30.067,0.000,0.000,11.567
5449000000,489.877,10.805,13.163,-3.466,1.358,0.006,12.406,-1.642,28.235,0.000,0.000,11.665
5449500000,489.100,10.819,13.235,4.403,5.744,0.005,12.377,-1.688,28.962,0.000,0.000,11.611
5450000000,489.357,10.691,12.532,-5.633,4.218,0.000,12.369,-1.697,29.020,0.000,0.000,11.512
5450500000,489.203,10.959,12.512,0.224,2.766,0.000,12.405,-1.755,28.688,0.000,0.000,12.376
5451000000,488.402,10.690,12.315,-1.296,2.367,0.019,12.449,-1.612,28.820,0.000,0.000,12.207
5451500000,488.441,10.158,13.258,-12.829,1.072,0.000,12.395,-1.795,30.505,0.000,0.000,11.616
5452000000,487.861,10.834,13.675,0.620,3.617,0.000,12.385,-1.712,28.953,0.000,0.000,11.323
5452500000,487.540,10.433,12.828,-7.995,1.060,0.000,12.376,-1.725,28.237,0.000,0.000,11.548
5453000000,487.314,10.909,12.257,3.434,1.176,0.002,12.395,-1.691,28.554,0.000,0.000,12.228
5453500000,487.399,10.426,13.458,1.374,0.893,0.000,12.365,-1.821,30.117,0.000,0.000,12.034
5454000000,486.214,10.554,12.962,-6.923,3.755,0.006,12.424,-1.644,28.765,0.000,0.000,11.421
5454500000,486.795,10.498,11.509,-1.089,1.740,0.004,12.448,-1.830,29.742,0.000,0.000,12.066
5455000000,486.048,10.325,12.750,-6.262,1.729,0.009,12.428,-1.748,29.603,0.000,0.000,11.857
5455500000,485.789,10.584,12.518,0.226,2.839,0.008,12.402,-1.413,25.580,0.000,0.000,11.174
5456000000,485.699,9.918,11.895,5.288,1.002,0.007,12.397,-1.506,28.114,0.000,0.000,11.180
5456500000,485.136,10.424,12.455,12.552,3.307,0.017,12.388,-1.610,27.982,0.000,0.000,12.231
5457000000,484.990,10.367,13.008,-1.340,2.134,0.000,12.421,-1.766,29.128,0.000,0.000,11.770
5457500000,484.622,10.067,12.634,3.733,3.377,0.000,12.425,-1.651,28.333,0.000,0.000,11.516
5458000000,484.659,10.403,13.525,-0.116,3.412,0.000,12.373,-1.777,29.414,0.000,0.000,12.021
5458500000,484.106,10.683,11.946,2.663,-0.202,0.000,12.388,-1.669,29.776,0.000,0.000,12.067
5459000000,483.981,10.468,12.537,8.999,2.168,0.017,12.404,-1.735,30.172,0.000,0.000,12.154
5459500000,484.006,10.408,12.729,-1.847,2.824,0.000,12.396,-1.663,28.546,0.000,0.000,12.057
5460000000,483.499,10.069,11.872,-3.681,0.516,0.000,12.429,-1.790,29.995,0.000,0.000,11.898
5460500000,483.306,10.382,12.479,5.245,4.013,0.007,12.447,-1.761,30.559,0.000,0.000,11.806
5461000000,482.833,9.688,12.255,-8.288,-0.429,0.000,12.397,-1.639,28.030,0.000,0.000,11.647
5461500000,482.074,10.112,13.229,3.948,0.626,0.001,12.432,-1.636,28.425,0.000,0.000,11.945
5462000000,482.340,10.649,13.198,-5.784,5.908,0.000,12.435,-1.694,28.829,0.000,0.000,12.175
5462500000,482.192,10.612,12.403,3.047,2.095,0.000,12.405,-1.551,27.298,0.000,0.000,11.898
5463000000,482.491,10.581,12.747,4.627,4.288,0.000,12.407,-1.775,30.521,0.000,0.000,11.549
5463500000,480.633,10.659,12.538,-1.762,-1.523,0.000,12.396,-1.757,28.892,0.000,0.000,11.843
5464000000,481.926,10.493,12.382,-3.910,3.221,0.000,12.427,-1.671,28.650,0.000,0.000,11.041
5464500000,480.597,10.600,11.858,-4.029,2.561,0.000,12.386,-1.788,29.776,0.000,0.000,11.642
5465000000,480.656,10.398,12.629,-3.147,4.246,0.000,12.379,-1.715,29.576,0.000,0.000,12.007
5465500000,481.016,10.445,13.611,-13.663,4.474,0.007,12.411,-1.835,29.965,0.000,0.000,11.256
5466000000,480.441,10.459,12.895,9.329,1.839,0.000,12.416,-1.692,29.214,0.000,0.000,11.627
5466500000,480.386,10.877,12.521,-4.275,4.680,0.003,12.404,-1.818,30.260,0.000,0.000,12.605
5467000000,479.121,10.529,13.037,7.350,0.979,0.000,12.419,-1.831,29.939,0.000,0.000,11.594
5467500000,478.983,10.458,13.013,-1.767,0.498,0.002,12.375,-1.668,27.856,0.000,0.000,11.965
5468000000,479.348,10.428,12.620,-1.873,1.992,0.000,12.397,-1.489,27.138,0.000,0.000,11.285
